iteration,state,num_high_quality,high_quality_percent
21300,0.7651730137756051,102.35,51.175
21400,0.765428472386919,102.42,51.21
21500,0.7656851683984965,102.51,51.255
21600,0.7659469088611257,102.61,51.305
21700,0.766199515080655,102.71,51.355
21800,0.7664549967892467,102.8,51.4
21900,0.7667076999679618,102.84,51.42
22000,0.7669600574088469,103.0,51.5
22100,0.7672103379078515,103.06,51.53
22200,0.7674534171936106,103.1,51.55
22300,0.7676987087669491,103.19,51.595
22400,0.7679459556155706,103.24,51.62
22500,0.7681895592000124,103.36,51.68
22600,0.7684331774290684,103.45,51.725
22700,0.7686707935499112,103.53,51.765
22800,0.7689103914332029,103.62,51.81
22900,0.76914853073975,103.67,51.835
23000,0.7693838799532376,103.72,51.86
23100,0.7696246871778263,103.81,51.905
23200,0.7698594059313669,103.9,51.95
23300,0.7700913343629994,103.96,51.98
23400,0.7703214048830839,104.07,52.035
23500,0.770548091129096,104.15,52.075
23600,0.7707808147062839,104.22,52.11
23700,0.7710079676669881,104.32,52.16
23800,0.7712300435534862,104.44,52.22
23900,0.7714616210607441,104.52,52.26
24000,0.7716913515427195,104.59,52.295
24100,0.7719149873130116,104.67,52.335
24200,0.7721337777282767,104.76,52.38
24300,0.7723526497592096,104.85,52.425
24400,0.7725779242258516,104.99,52.495
24500,0.7727954602631394,105.1,52.55
24600,0.7730151848427305,105.17,52.585
24700,0.7732369016854164,105.25,52.625
24800,0.7734545781662641,105.35,52.675
24900,0.7736693511479027,105.43,52.715
25000,0.773886430914203,105.53,52.765
25100,0.7741020140376967,105.59,52.795
25200,0.7743136924800763,105.67,52.835
25300,0.774526362310123,105.77,52.885
25400,0.7747379457665073,105.84,52.92
25500,0.7749499719346852,105.91,52.955
25600,0.7751582633435588,105.95,52.975
25700,0.7753666887999283,106.01,53.005
25800,0.7755747865298896,106.06,53.03
25900,0.7757872102112688,106.12,53.06
26000,0.7759936038213692,106.19,53.095
26100,0.776193844476959,106.26,53.13
26200,0.7763979644582188,106.33,53.165
26300,0.7765980026966662,106.38,53.19
26400,0.7768035696141347,106.43,53.215
26500,0.7770031311401533,106.5,53.25
26600,0.7772072825333772,106.57,53.285
26700,0.7774069747951389,106.66,53.33
26800,0.777602260701641,106.74,53.37
26900,0.7777995864143104,106.78,53.39
27000,0.7779959671114801,106.85,53.425
27100,0.7781934845201158,106.99,53.495
27200,0.7783890608832277,107.07,53.535
